url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genre_1,decade
http://www.billboard.com/charts/hot-100/1989-09-16,9/16/1989,93,Wind Beneath My Wings,Bette Midler,"Wind Beneath My Wings (From ""Beaches"")Bette Midler",1,86,1,29,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1981-05-16,5/16/1981,95,I Love A Rainy Night,Eddie Rabbitt,I Love A Rainy NightEddie Rabbitt,1,75,1,28,Country music,1980-1989
http://www.billboard.com/charts/hot-100/1981-06-06,6/6/1981,98,Keep On Loving You,REO Speedwagon,Keep On Loving YouREO Speedwagon,1,95,1,28,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1982-06-19,6/19/1982,97,Chariots Of Fire - Titles,Vangelis,Chariots Of Fire - TitlesVangelis,1,95,1,28,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1982-06-19,6/19/1982,97,Chariots Of Fire - Titles,Vangelis,Chariots Of Fire - TitlesVangelis,1,95,1,28,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1982-09-11,9/11/1982,97,Don't You Want Me,The Human League,Don't You Want MeThe Human League,1,87,1,28,Electropop,1980-1989
http://www.billboard.com/charts/hot-100/1982-10-30,10/30/1982,91,Hurts So Good,Mellencamp,Hurts So GoodJohn Cougar,1,77,2,28,Classic Rock,1980-1989
http://www.billboard.com/charts/hot-100/1982-10-30,10/30/1982,91,Hurts So Good,Mellencamp,Hurts So GoodJohn Cougar,1,77,2,28,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1984-11-24,11/24/1984,91,What's Love Got To Do With It,Tina Turner,What's Love Got To Do With ItTina Turner,1,78,1,28,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1987-11-14,11/14/1987,91,Only In My Dreams,Debbie Gibson,Only In My DreamsDebbie Gibson,1,65,4,28,TeenPop,1980-1989
http://www.billboard.com/charts/hot-100/1988-01-09,1/9/1988,99,Here I Go Again,Whitesnake,Here I Go AgainWhitesnake,1,98,1,28,Hard Rock,1980-1989
http://www.billboard.com/charts/hot-100/1988-12-31,12/31/1988,94,Please Don't Go Girl,New Kids On The Block,Please Don't Go GirlNew Kids On The Block,1,94,10,28,TeenPop,1980-1989
http://www.billboard.com/charts/hot-100/1988-12-31,12/31/1988,94,Please Don't Go Girl,New Kids On The Block,Please Don't Go GirlNew Kids On The Block,1,94,10,28,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1989-03-11,3/11/1989,93,Kokomo,The Beach Boys,"Kokomo (From""Cocktail"" )The Beach Boys",1,78,1,28,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1989-03-11,3/11/1989,93,Kokomo,The Beach Boys,"Kokomo (From""Cocktail"" )The Beach Boys",1,78,1,28,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1989-04-15,4/15/1989,84,When I'm With You,Sheriff,When I'm With YouSheriff,2,76,1,28,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1989-08-19,8/19/1989,82,In Your Eyes,Peter Gabriel,"In Your Eyes (Theme From ""Say Anything"")Peter Gabriel",2,70,41,28,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1989-09-16,9/16/1989,80,Hooked On You,Sweet Sensation,Hooked On YouSweet Sensation,2,63,23,28,R&B/Soul,1980-1989
http://www.billboard.com/charts/hot-100/1980-04-19,4/19/1980,93,Do That To Me One More Time,Captain & Tennille,Do That To Me One More TimeCaptain & Tennille,1,53,1,27,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1980-12-13,12/13/1980,97,All Out Of Love,Air Supply,All Out Of LoveAir Supply,1,85,2,27,Soft rock,1980-1989
http://www.billboard.com/charts/hot-100/1980-12-13,12/13/1980,97,All Out Of Love,Air Supply,All Out Of LoveAir Supply,1,85,2,27,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1981-08-22,8/22/1981,95,I Love You,Climax Blues Band,I Love YouClimax Blues Band,1,95,12,27,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1981-08-22,8/22/1981,95,I Love You,Climax Blues Band,I Love YouClimax Blues Band,1,95,12,27,Blues,1980-1989
http://www.billboard.com/charts/hot-100/1981-09-05,9/5/1981,97,A Woman Needs Love,Ray Parker Jr. & Raydio,A Woman Needs Love (Just Like You Do)Ray Parker Jr. & Raydio,1,93,4,27,Funk,1980-1989
http://www.billboard.com/charts/hot-100/1981-11-28,11/28/1981,99,Queen Of Hearts,Juice Newton,Queen Of HeartsJuice Newton,1,93,2,27,Country music,1980-1989
http://www.billboard.com/charts/hot-100/1981-11-28,11/28/1981,99,Queen Of Hearts,Juice Newton,Queen Of HeartsJuice Newton,1,93,2,27,Country,1980-1989
http://www.billboard.com/charts/hot-100/1982-01-09,1/9/1982,100,Endless Love,Diana Ross & Lionel Richie,Endless LoveDiana Ross & Lionel Richie,1,95,1,27,Classic Soul,1980-1989
http://www.billboard.com/charts/hot-100/1982-01-09,1/9/1982,100,Endless Love,Diana Ross & Lionel Richie,Endless LoveDiana Ross & Lionel Richie,1,95,1,27,Contemporary R&B,1980-1989
http://www.billboard.com/charts/hot-100/1982-07-24,7/24/1982,96,867-5309jenny,Tommy Tutone,867-5309/jennyTommy Tutone,1,87,4,27,Rock,1980-1989
http://www.billboard.com/charts/hot-100/1983-01-08,1/8/1983,95,Who Can It Be Now,Men At Work,Who Can It Be Now?Men At Work,1,95,1,27,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1983-02-19,2/19/1983,94,Steppin' Out,Joe Jackson,Steppin' OutJoe Jackson,1,94,6,27,New Wave/Post-Punk,1980-1989
http://www.billboard.com/charts/hot-100/1983-02-19,2/19/1983,94,Steppin' Out,Joe Jackson,Steppin' OutJoe Jackson,1,94,6,27,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1983-02-19,2/19/1983,94,Steppin' Out,Joe Jackson,Steppin' OutJoe Jackson,1,94,6,27,Hip-Hop/Rap,1980-1989
http://www.billboard.com/charts/hot-100/1983-03-05,3/5/1983,96,Mickey,Toni Basil,MickeyToni Basil,1,88,1,27,Pop,1980-1989
http://www.billboard.com/charts/hot-100/1998-10-10,10/10/1998,45,How Do I Live,LeAnn Rimes,How Do I LiveLeAnn Rimes,1,48,2,69,Country music,1990-1999
http://www.billboard.com/charts/hot-100/1998-10-10,10/10/1998,45,How Do I Live,LeAnn Rimes,How Do I LiveLeAnn Rimes,1,48,2,69,Country,1990-1999
http://www.billboard.com/charts/hot-100/1998-02-21,2/21/1998,47,You Were Meant For Me,Jewel,Foolish Games/You Were Meant For MeJewel,1,42,2,65,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-02-08,2/8/1997,44,Macarena (Bayside Boys Mix),Los Del Rio,Macarena (Bayside Boys Mix)Los Del Rio,2,42,1,60,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1991-03-23,3/23/1991,89,Unchained Melody,The Righteous Brothers,Unchained MelodyThe Righteous Brothers,3,85,13,57,Country,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-21,11/21/1998,50,I Don't Want To Wait,Paula Cole,I Don't Want To WaitPaula Cole,1,47,11,56,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1996-08-24,8/24/1996,47,Missing,Everything But The Girl,MissingEverything But The Girl,1,43,2,55,Alternative/Indie,1990-1999
http://www.billboard.com/charts/hot-100/1997-12-13,12/13/1997,50,Barely Breathing,Duncan Sheik,Barely BreathingDuncan Sheik,1,46,16,55,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1999-02-13,2/13/1999,50,Too Close,Next,Too CloseNext,1,48,1,53,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1999-02-13,2/13/1999,50,Too Close,Next,Too CloseNext,1,48,1,53,R&B/Soul,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,27,Truly Madly Deeply,Savage Garden,Truly Madly DeeplySavage Garden,1,25,1,52,Adult contemporary music,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,27,Truly Madly Deeply,Savage Garden,Truly Madly DeeplySavage Garden,1,25,1,52,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,48,How's It Going To Be,Third Eye Blind,How's It Going To BeThird Eye Blind,1,48,9,52,Alternative/Indie,1990-1999
http://www.billboard.com/charts/hot-100/1996-02-24,2/24/1996,50,Run-Around,Blues Traveler,Run-AroundBlues Traveler,1,45,8,49,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-01,3/1/1997,48,Counting Blue Cars,Dishwalla,Counting Blue CarsDishwalla,1,46,15,48,Hard Rock,1990-1999
http://www.billboard.com/charts/hot-100/1999-02-13,2/13/1999,47,This Kiss,Faith Hill,This KissFaith Hill,1,41,7,48,Country music,1990-1999
http://www.billboard.com/charts/hot-100/1999-02-13,2/13/1999,47,This Kiss,Faith Hill,This KissFaith Hill,1,41,7,48,Country,1990-1999
http://www.billboard.com/charts/hot-100/1996-11-02,11/2/1996,50,Nobody Knows,The Tony Rich Project,Nobody KnowsThe Tony Rich Project,1,50,2,47,Contemporary Soul,1990-1999
http://www.billboard.com/charts/hot-100/1998-07-11,7/11/1998,49,You Make Me Wanna...,Usher,You Make Me Wanna...Usher,1,50,2,47,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1996-12-21,12/21/1996,44,Follow You Down,Gin Blossoms,Follow You Down/Til I Hear It From YouGin Blossoms,1,45,9,46,Metal,1990-1999
http://www.billboard.com/charts/hot-100/1996-12-21,12/21/1996,44,Follow You Down,Gin Blossoms,Follow You Down/Til I Hear It From YouGin Blossoms,1,45,9,46,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1998-10-31,10/31/1998,47,Together Again,Janet,Together AgainJanet,1,50,1,46,House music,1990-1999
http://www.billboard.com/charts/hot-100/1998-10-31,10/31/1998,47,Together Again,Janet,Together AgainJanet,1,50,1,46,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1994-04-02,4/2/1994,47,Whoomp! (There It Is),Tag Team,Whoomp! (There It Is)Tag Team,1,41,2,45,Hip-Hop/Rap,1990-1999
http://www.billboard.com/charts/hot-100/1995-04-01,4/1/1995,50,100% Pure Love,Crystal Waters,100% Pure LoveCrystal Waters,1,47,11,45,House,1990-1999
http://www.billboard.com/charts/hot-100/1995-04-01,4/1/1995,50,100% Pure Love,Crystal Waters,100% Pure LoveCrystal Waters,1,47,11,45,Dance/Electronic,1990-1999
http://www.billboard.com/charts/hot-100/1995-04-01,4/1/1995,50,100% Pure Love,Crystal Waters,100% Pure LoveCrystal Waters,1,47,11,45,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1995-07-01,7/1/1995,49,Another Night,Real McCoy,Another NightReal McCoy,1,46,3,45,Eurodance,1990-1999
http://www.billboard.com/charts/hot-100/1995-07-01,7/1/1995,49,Another Night,Real McCoy,Another NightReal McCoy,1,46,3,45,Folk,1990-1999
http://www.billboard.com/charts/hot-100/1995-07-01,7/1/1995,49,Another Night,Real McCoy,Another NightReal McCoy,1,46,3,45,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1994-12-24,12/24/1994,42,Come To My Window,Melissa Etheridge,Come To My WindowMelissa Etheridge,1,42,25,44,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1995-07-01,7/1/1995,48,You Gotta Be,Des'ree,You Gotta BeDes'ree,1,44,5,44,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1995-07-01,7/1/1995,48,You Gotta Be,Des'ree,You Gotta BeDes'ree,1,44,5,44,Contemporary Soul,1990-1999
http://www.billboard.com/charts/hot-100/1995-08-05,8/5/1995,48,Hold My Hand,Hootie & The Blowfish,Hold My HandHootie & The Blowfish,1,40,10,44,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1996-03-30,3/30/1996,50,As I Lay Me Down,Sophie B. Hawkins,As I Lay Me DownSophie B. Hawkins,1,49,6,44,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-05-10,5/10/1997,50,Change The World,Eric Clapton,Change The WorldEric Clapton,1,48,5,43,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,48,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart)Backstreet Boys,1,47,2,43,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,48,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart)Backstreet Boys,1,47,2,43,R&B/Soul,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,48,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart)Backstreet Boys,1,47,2,43,DancePop,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,48,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart)Backstreet Boys,1,47,2,43,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-25,4/25/1998,49,Semi-Charmed Life,Third Eye Blind,Semi-Charmed LifeThird Eye Blind,1,44,4,43,Alternative/Indie,1990-1999
http://www.billboard.com/charts/hot-100/1995-03-11,3/11/1995,49,Wild Night,John Mellencamp With Me'Shell Ndegeocello,Wild NightJohn Mellencamp With Me'Shell Ndegeocello,1,49,3,42,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1996-12-28,12/28/1996,46,C'mon N' Ride It (The Train),Quad City DJ's,C'mon N' Ride It (The Train)Quad City DJ's,1,41,3,42,Hip-Hop/Rap,1990-1999
http://www.billboard.com/charts/hot-100/1997-08-09,8/9/1997,47,Un-Break My Heart,Toni Braxton,Un-Break My HeartToni Braxton,1,49,1,42,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1997-08-09,8/9/1997,47,Un-Break My Heart,Toni Braxton,Un-Break My HeartToni Braxton,1,49,1,42,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-12-06,12/6/1997,50,The Freshmen,The Verve Pipe,The FreshmenThe Verve Pipe,1,45,5,42,Alternative/Indie,1990-1999
http://www.billboard.com/charts/hot-100/1998-07-25,7/25/1998,49,Candle In The Wind 1997,Elton John,Candle In The Wind 1997/Something About The Way You Look TonightElton John,1,48,1,42,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,23,You're Still The One,Shania Twain,You're Still The OneShania Twain,1,24,2,42,Country music,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,23,You're Still The One,Shania Twain,You're Still The OneShania Twain,1,24,2,42,CountryPop,1990-1999
http://www.billboard.com/charts/hot-100/1998-11-28,11/28/1998,23,You're Still The One,Shania Twain,You're Still The OneShania Twain,1,24,2,42,Country,1990-1999
http://www.billboard.com/charts/hot-100/1992-10-10,10/10/1992,99,We Will Rock You,Queen,We Will Rock You/We Are The ChampionsQueen,2,90,52,41,Classic Rock,1990-1999
http://www.billboard.com/charts/hot-100/1994-10-08,10/8/1994,50,The Sign,Ace Of Base,The SignAce Of Base,1,47,1,41,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-15,3/15/1997,49,You're Makin' Me High,Toni Braxton,You're Makin' Me High/Let It FlowToni Braxton,1,48,1,41,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-15,3/15/1997,49,You're Makin' Me High,Toni Braxton,You're Makin' Me High/Let It FlowToni Braxton,1,48,1,41,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-29,3/29/1997,45,I Love You Always Forever,Donna Lewis,I Love You Always ForeverDonna Lewis,1,42,2,41,Adult Contemporary,1990-1999
http://www.billboard.com/charts/hot-100/1998-04-18,4/18/1998,50,All For You,Sister Hazel,All For YouSister Hazel,1,45,11,41,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1993-10-09,10/9/1993,50,Dazzey Duks,Duice,Dazzey DuksDuice,1,38,12,40,Hip-Hop/Rap,1990-1999
http://www.billboard.com/charts/hot-100/1995-05-06,5/6/1995,46,I'm The Only One,Melissa Etheridge,I'm The Only OneMelissa Etheridge,1,47,8,40,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1996-11-09,11/9/1996,42,Insensitive,Jann Arden,"Insensitive (From ""Bed Of Roses"")Jann Arden",1,39,12,40,Rock,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-15,3/15/1997,47,This Is Your Night,Amber,This Is Your NightAmber,1,40,24,40,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1997-11-29,11/29/1997,49,Return Of The Mack,Mark Morrison,Return Of The MackMark Morrison,1,46,2,40,Contemporary R&B,1990-1999
http://www.billboard.com/charts/hot-100/1999-10-02,10/2/1999,49,I Will Remember You (Live),Sarah McLachlan,I Will Remember You (Live)Sarah McLachlan,2,36,14,40,Alternative/Indie,1990-1999
http://www.billboard.com/charts/hot-100/1999-10-02,10/2/1999,49,I Will Remember You (Live),Sarah McLachlan,I Will Remember You (Live)Sarah McLachlan,2,36,14,40,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1990-04-21,4/21/1990,90,Bust A Move,Young M.C.,Bust A MoveYoung M.C.,1,78,7,39,Hip-Hop/Rap,1990-1999
http://www.billboard.com/charts/hot-100/1993-05-08,5/8/1993,50,Rhythm Is A Dancer,Snap!,Rhythm Is A DancerSnap!,1,50,5,39,House,1990-1999
http://www.billboard.com/charts/hot-100/1993-05-08,5/8/1993,50,Rhythm Is A Dancer,Snap!,Rhythm Is A DancerSnap!,1,50,5,39,Dance/Electronic,1990-1999
http://www.billboard.com/charts/hot-100/1996-02-03,2/3/1996,50,December,Collective Soul,DecemberCollective Soul,1,43,20,39,Hard Rock,1990-1999
http://www.billboard.com/charts/hot-100/1996-12-28,12/28/1996,48,Give Me One Reason,Tracy Chapman,Give Me One ReasonTracy Chapman,1,48,3,39,Singer-Songwriter,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-29,3/29/1997,49,Where Do You Go,No Mercy,Where Do You GoNo Mercy,1,40,5,39,DancePop,1990-1999
http://www.billboard.com/charts/hot-100/1997-03-29,3/29/1997,49,Where Do You Go,No Mercy,Where Do You GoNo Mercy,1,40,5,39,Pop,1990-1999
http://www.billboard.com/charts/hot-100/1993-06-12,6/12/1993,95,Tarzan Boy,Baltimora,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")Baltimora",2,93,51,38,Pop,1990-1999
http://www.billboard.com/charts/hot-100/2009-10-10,10/10/2009,48,I'm Yours,Jason Mraz,I'm YoursJason Mraz,1,49,6,76,Singer-Songwriter,2000-2009
http://www.billboard.com/charts/hot-100/2007-12-01,12/1/2007,47,Before He Cheats,Carrie Underwood,Before He CheatsCarrie Underwood,1,43,8,64,Country,2000-2009
http://www.billboard.com/charts/hot-100/2006-04-22,4/22/2006,49,You And Me,Lifehouse,You And MeLifehouse,2,45,5,62,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2000-09-02,9/2/2000,48,Smooth,Santana,SmoothSantana Featuring Rob Thomas,1,46,1,58,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2000-09-02,9/2/2000,48,Smooth,Santana,SmoothSantana Featuring Rob Thomas,1,46,1,58,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2007-06-02,6/2/2007,48,How To Save A Life,The Fray,How To Save A LifeThe Fray,2,43,3,58,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2000-12-02,12/2/2000,49,Higher,Creed,HigherCreed,2,50,7,57,Hip-Hop/Rap,2000-2009
http://www.billboard.com/charts/hot-100/2001-05-26,5/26/2001,48,The Way You Love Me,Faith Hill,The Way You Love MeFaith Hill,2,45,6,56,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2001-05-26,5/26/2001,48,The Way You Love Me,Faith Hill,The Way You Love MeFaith Hill,2,45,6,56,Country,2000-2009
http://www.billboard.com/charts/hot-100/2000-08-19,8/19/2000,50,Amazed,Lonestar,AmazedLonestar,2,45,1,55,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2000-08-19,8/19/2000,50,Amazed,Lonestar,AmazedLonestar,2,45,1,55,Country,2000-2009
http://www.billboard.com/charts/hot-100/2002-02-16,2/16/2002,49,Hanging By A Moment,Lifehouse,Hanging By A MomentLifehouse,1,48,2,54,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2004-03-27,3/27/2004,50,Unwell,matchbox twenty,Unwellmatchbox twenty,1,49,5,54,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2000-11-04,11/4/2000,47,Breathe,Faith Hill,BreatheFaith Hill,1,48,2,53,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2000-11-04,11/4/2000,47,Breathe,Faith Hill,BreatheFaith Hill,1,48,2,53,Country,2000-2009
http://www.billboard.com/charts/hot-100/2001-04-07,4/7/2001,49,Kryptonite,3 Doors Down,Kryptonite3 Doors Down,1,42,3,53,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2001-04-07,4/7/2001,49,Kryptonite,3 Doors Down,Kryptonite3 Doors Down,1,42,3,53,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2002-03-16,3/16/2002,47,Drops Of Jupiter,Train,Drops Of Jupiter (Tell Me)Train,1,45,5,53,Pop rock,2000-2009
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,50,Here Without You,3 Doors Down,Here Without You3 Doors Down,1,45,5,51,Post-grunge,2000-2009
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,50,Here Without You,3 Doors Down,Here Without You3 Doors Down,1,45,5,51,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,50,Here Without You,3 Doors Down,Here Without You3 Doors Down,1,45,5,51,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2007-02-03,2/3/2007,44,What Hurts The Most,Rascal Flatts,What Hurts The MostRascal Flatts,1,43,6,51,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2007-02-03,2/3/2007,44,What Hurts The Most,Rascal Flatts,What Hurts The MostRascal Flatts,1,43,6,51,CountryPop,2000-2009
http://www.billboard.com/charts/hot-100/2007-02-03,2/3/2007,44,What Hurts The Most,Rascal Flatts,What Hurts The MostRascal Flatts,1,43,6,51,Country,2000-2009
http://www.billboard.com/charts/hot-100/2009-05-09,5/9/2009,48,Viva La Vida,Coldplay,Viva La VidaColdplay,1,45,1,51,BritPop,2000-2009
http://www.billboard.com/charts/hot-100/2009-05-09,5/9/2009,48,Viva La Vida,Coldplay,Viva La VidaColdplay,1,45,1,51,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2004-07-31,7/31/2004,48,Someday,Nickelback,SomedayNickelback,1,46,7,50,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2004-07-31,7/31/2004,48,Someday,Nickelback,SomedayNickelback,1,46,7,50,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,50,Paralyzer,Finger Eleven,ParalyzerFinger Eleven,1,41,6,50,Alternative/Indie,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,50,Paralyzer,Finger Eleven,ParalyzerFinger Eleven,1,41,6,50,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2002-08-10,8/10/2002,50,How You Remind Me,Nickelback,How You Remind MeNickelback,1,45,1,49,Post-grunge,2000-2009
http://www.billboard.com/charts/hot-100/2008-01-26,1/26/2008,49,Rockstar,Nickelback,RockstarNickelback,2,38,6,49,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2008-01-26,1/26/2008,49,Rockstar,Nickelback,RockstarNickelback,2,38,6,49,Rock,2000-2009
http://www.billboard.com/charts/hot-100/2009-07-25,7/25/2009,48,Just Dance,Lady Gaga,Just DanceLady Gaga Featuring Colby O'Donis,2,42,1,49,Dance/Electronic,2000-2009
http://www.billboard.com/charts/hot-100/2009-07-25,7/25/2009,48,Just Dance,Lady Gaga,Just DanceLady Gaga Featuring Colby O'Donis,2,42,1,49,DancePop,2000-2009
http://www.billboard.com/charts/hot-100/2009-07-25,7/25/2009,48,Just Dance,Lady Gaga,Just DanceLady Gaga Featuring Colby O'Donis,2,42,1,49,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2009-08-29,8/29/2009,49,Love Story,Taylor Swift,Love StoryTaylor Swift,1,46,4,49,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2009-08-29,8/29/2009,49,Love Story,Taylor Swift,Love StoryTaylor Swift,1,46,4,49,Country,2000-2009
http://www.billboard.com/charts/hot-100/2009-08-29,8/29/2009,49,Love Story,Taylor Swift,Love StoryTaylor Swift,1,46,4,49,CountryPop,2000-2009
http://www.billboard.com/charts/hot-100/2009-08-29,8/29/2009,49,Love Story,Taylor Swift,Love StoryTaylor Swift,1,46,4,49,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2001-08-04,8/4/2001,48,I Hope You Dance,Lee Ann Womack,I Hope You DanceLee Ann Womack,2,46,14,48,Country music,2000-2009
http://www.billboard.com/charts/hot-100/2001-08-04,8/4/2001,48,I Hope You Dance,Lee Ann Womack,I Hope You DanceLee Ann Womack,2,46,14,48,Country,2000-2009
http://www.billboard.com/charts/hot-100/2001-08-04,8/4/2001,48,I Hope You Dance,Lee Ann Womack,I Hope You DanceLee Ann Womack,2,46,14,48,CountryPop,2000-2009
http://www.billboard.com/charts/hot-100/2008-03-29,3/29/2008,45,Big Girls Don't Cry,Fergie,Big Girls Don't CryFergie,1,41,1,48,R&B/Soul,2000-2009
http://www.billboard.com/charts/hot-100/2008-03-29,3/29/2008,45,Big Girls Don't Cry,Fergie,Big Girls Don't CryFergie,1,41,1,48,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-17,5/17/2008,49,Teardrops On My Guitar,Taylor Swift,Teardrops On My GuitarTaylor Swift,2,48,13,48,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2001-03-31,3/31/2001,41,With Arms Wide Open,Creed,With Arms Wide OpenCreed,1,37,1,47,Hard Rock,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,48,Bubbly,Colbie Caillat,BubblyColbie Caillat,3,46,5,47,Surf,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,48,Bubbly,Colbie Caillat,BubblyColbie Caillat,3,46,5,47,Adult Contemporary,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,48,Bubbly,Colbie Caillat,BubblyColbie Caillat,3,46,5,47,Folk,2000-2009
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,48,Bubbly,Colbie Caillat,BubblyColbie Caillat,3,46,5,47,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2008-07-05,7/5/2008,50,Apologize,Timbaland Featuring OneRepublic,ApologizeTimbaland Featuring OneRepublic,2,39,2,47,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2008-07-05,7/5/2008,50,Apologize,Timbaland Featuring OneRepublic,ApologizeTimbaland Featuring OneRepublic,2,39,2,47,Hip-Hop/Rap,2000-2009
http://www.billboard.com/charts/hot-100/2002-02-23,2/23/2002,48,It's Been Awhile,Staind,It's Been AwhileStaind,1,46,5,46,Alt Metal,2000-2009
http://www.billboard.com/charts/hot-100/2005-07-09,7/9/2005,50,Breakaway,Kelly Clarkson,BreakawayKelly Clarkson,1,42,6,46,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2005-10-29,10/29/2005,43,Since U Been Gone,Kelly Clarkson,Since U Been GoneKelly Clarkson,1,41,2,46,Pop,2000-2009
http://www.billboard.com/charts/hot-100/2002-09-14,9/14/2002,45,Wherever You Will Go,The Calling,Wherever You Will GoThe Calling,1,42,5,45,Post-grunge,2000-2009
